parent_path,child_path,child_pk,depth,family,subfamily,subsubfamily
4,"4,333",795,2,Erreur de raisonnement,Mauvaise déduction,Syllogisme invalide
4,"4,3331",796,2,Erreur de raisonnement,Mauvaise déduction,Syllogisme invalide
4,"4,3332",797,2,Erreur de raisonnement,Mauvaise déduction,Syllogisme invalide
,5,798,1,Abus de langage,,
5,"5,1",799,2,Abus de langage,Définition inexacte,
5,"5,11",800,2,Abus de langage,Définition inexacte,Acception vague
5,"5,111",801,2,Abus de langage,Définition inexacte,Acception vague
5,"5,112",802,2,Abus de langage,Définition inexacte,Acception vague
5,"5,113",803,2,Abus de langage,Définition inexacte,Acception vague
5,"5,12",804,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,121",805,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,1211",806,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,1212",807,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,122",808,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,1221",809,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,1222",810,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,12221",811,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,12222",812,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,1223",813,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,1224",814,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,12241",815,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,12242",816,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,12243",817,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,1225",818,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,123",819,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,1231",820,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,1232",821,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,12321",822,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,12322",823,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,123224",824,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,12323",825,2,Abus de langage,Définition inexacte,Acception arbitraire
5,"5,13",826,2,Abus de langage,Définition inexacte,Définition inconsistante
5,"5,131",827,2,Abus de langage,Définition inexacte,Définition inconsistante
5,"5,1311",828,2,Abus de langage,Définition inexacte,Définition inconsistante
5,"5,132",829,2,Abus de langage,Définition inexacte,Définition inconsistante
5,"5,1321",830,2,Abus de langage,Définition inexacte,Définition inconsistante
5,"5,1322",831,2,Abus de langage,Définition inexacte,Définition inconsistante
5,"5,133",832,2,Abus de langage,Définition inexacte,Définition inconsistante
5,"5,2",833,2,Abus de langage,Comparaison fallacieuse,
5,"5,21",834,2,Abus de langage,Comparaison fallacieuse,Comparaison abusive
5,"5,211",835,2,Abus de langage,Comparaison fallacieuse,Comparaison abusive
5,"5,212",836,2,Abus de langage,Comparaison fallacieuse,Comparaison abusive
5,"5,213",837,2,Abus de langage,Comparaison fallacieuse,Comparaison abusive
5,"5,214",838,2,Abus de langage,Comparaison fallacieuse,Comparaison abusive
5,"5,22",839,2,Abus de langage,Comparaison fallacieuse,Fausse analogie
5,"5,221",840,2,Abus de langage,Comparaison fallacieuse,Fausse analogie
5,"5,222",841,2,Abus de langage,Comparaison fallacieuse,Fausse analogie
5,"5,223",842,2,Abus de langage,Comparaison fallacieuse,Fausse analogie
5,"5,224",843,2,Abus de langage,Comparaison fallacieuse,Fausse analogie
5,"5,23",844,2,Abus de langage,Comparaison fallacieuse,Sophisme d'association
5,"5,231",845,2,Abus de langage,Comparaison fallacieuse,Sophisme d'association
5,"5,3",846,2,Abus de langage,Ambiguïté,
5,"5,31",847,2,Abus de langage,Ambiguïté,Amphibologie
5,"5,311",848,2,Abus de langage,Ambiguïté,Amphibologie
5,"5,312",849,2,Abus de langage,Ambiguïté,Amphibologie
5,"5,3121",850,2,Abus de langage,Ambiguïté,Amphibologie
5,"5,313",851,2,Abus de langage,Ambiguïté,Amphibologie
5,"5,3131",852,2,Abus de langage,Ambiguïté,Amphibologie
5,"5,314",853,2,Abus de langage,Ambiguïté,Amphibologie
5,"5,315",854,2,Abus de langage,Ambiguïté,Amphibologie
5,"5,32",855,2,Abus de langage,Ambiguïté,Equivoque
5,"5,321",856,2,Abus de langage,Ambiguïté,Equivoque
5,"5,3211",857,2,Abus de langage,Ambiguïté,Equivoque
5,"5,3212",858,2,Abus de langage,Ambiguïté,Equivoque
5,"5,32121",859,2,Abus de langage,Ambiguïté,Equivoque
5,"5,322",860,2,Abus de langage,Ambiguïté,Equivoque
5,"5,3221",861,2,Abus de langage,Ambiguïté,Equivoque
5,"5,3222",862,2,Abus de langage,Ambiguïté,Equivoque
5,"5,32221",863,2,Abus de langage,Ambiguïté,Equivoque
5,"5,3223",864,2,Abus de langage,Ambiguïté,Equivoque
5,"5,323",865,2,Abus de langage,Ambiguïté,Equivoque
5,"5,3231",866,2,Abus de langage,Ambiguïté,Equivoque
5,"5,32311",867,2,Abus de langage,Ambiguïté,Equivoque
5,"5,3232",868,2,Abus de langage,Ambiguïté,Equivoque
5,"5,32321",869,2,Abus de langage,Ambiguïté,Equivoque
5,"5,323211",870,2,Abus de langage,Ambiguïté,Equivoque
5,"5,323212",871,2,Abus de langage,Ambiguïté,Equivoque
5,"5,32322",872,2,Abus de langage,Ambiguïté,Equivoque
5,"5,323221",873,2,Abus de langage,Ambiguïté,Equivoque
5,"5,32323",874,2,Abus de langage,Ambiguïté,Equivoque
5,"5,32324",875,2,Abus de langage,Ambiguïté,Equivoque
5,"5,33",876,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,331",877,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,3311",878,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,33111",879,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,33112",880,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,332",881,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,3321",882,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,333",883,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,3331",884,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,3332",885,2,Abus de langage,Ambiguïté,Ambiguïté narrative
5,"5,334",886,2,Abus de langage,Ambiguïté,Ambiguïté narrative
,6,887,1,Tricherie,,
6,"6,1",888,2,Tricherie,Arranger les faits,
6,"6,11",889,2,Tricherie,Arranger les faits,Mensonge
6,"6,111",890,2,Tricherie,Arranger les faits,Mensonge
6,"6,1111",891,2,Tricherie,Arranger les faits,Mensonge
6,"6,11111",892,2,Tricherie,Arranger les faits,Mensonge
6,"6,11112",893,2,Tricherie,Arranger les faits,Mensonge
6,"6,111121",894,2,Tricherie,Arranger les faits,Mensonge
6,"6,11113",895,2,Tricherie,Arranger les faits,Mensonge
6,"6,1112",896,2,Tricherie,Arranger les faits,Mensonge
6,"6,1113",897,2,Tricherie,Arranger les faits,Mensonge
6,"6,11131",898,2,Tricherie,Arranger les faits,Mensonge
6,"6,11132",899,2,Tricherie,Arranger les faits,Mensonge
6,"6,11133",900,2,Tricherie,Arranger les faits,Mensonge
6,"6,111331",901,2,Tricherie,Arranger les faits,Mensonge
6,"6,111332",902,2,Tricherie,Arranger les faits,Mensonge
6,"6,1114",903,2,Tricherie,Arranger les faits,Mensonge
6,"6,1115",904,2,Tricherie,Arranger les faits,Mensonge
6,"6,1116",905,2,Tricherie,Arranger les faits,Mensonge
6,"6,1117",906,2,Tricherie,Arranger les faits,Mensonge
6,"6,11171",907,2,Tricherie,Arranger les faits,Mensonge
6,"6,112",908,2,Tricherie,Arranger les faits,Mensonge
6,"6,1121",909,2,Tricherie,Arranger les faits,Mensonge
6,"6,11211",910,2,Tricherie,Arranger les faits,Mensonge
6,"6,11212",911,2,Tricherie,Arranger les faits,Mensonge
6,"6,11213",912,2,Tricherie,Arranger les faits,Mensonge
6,"6,11214",913,2,Tricherie,Arranger les faits,Mensonge
6,"6,11215",914,2,Tricherie,Arranger les faits,Mensonge
6,"6,11216",915,2,Tricherie,Arranger les faits,Mensonge
6,"6,1122",916,2,Tricherie,Arranger les faits,Mensonge
6,"6,11221",917,2,Tricherie,Arranger les faits,Mensonge
6,"6,112211",918,2,Tricherie,Arranger les faits,Mensonge
6,"6,11222",919,2,Tricherie,Arranger les faits,Mensonge
6,"6,112221",920,2,Tricherie,Arranger les faits,Mensonge
6,"6,1122211",921,2,Tricherie,Arranger les faits,Mensonge
6,"6,112222",922,2,Tricherie,Arranger les faits,Mensonge
6,"6,11223",923,2,Tricherie,Arranger les faits,Mensonge
6,"6,112231",924,2,Tricherie,Arranger les faits,Mensonge
6,"6,1123",925,2,Tricherie,Arranger les faits,Mensonge
6,"6,11231",926,2,Tricherie,Arranger les faits,Mensonge
6,"6,11232",927,2,Tricherie,Arranger les faits,Mensonge
6,"6,11233",928,2,Tricherie,Arranger les faits,Mensonge
6,"6,1124",929,2,Tricherie,Arranger les faits,Mensonge
6,"6,113",930,2,Tricherie,Arranger les faits,Mensonge
6,"6,1131",931,2,Tricherie,Arranger les faits,Mensonge
6,"6,1132",932,2,Tricherie,Arranger les faits,Mensonge
6,"6,1133",933,2,Tricherie,Arranger les faits,Mensonge
6,"6,11331",934,2,Tricherie,Arranger les faits,Mensonge
6,"6,1134",935,2,Tricherie,Arranger les faits,Mensonge
6,"6,11341",936,2,Tricherie,Arranger les faits,Mensonge
6,"6,1135",937,2,Tricherie,Arranger les faits,Mensonge
6,"6,1136",938,2,Tricherie,Arranger les faits,Mensonge
6,"6,1137",939,2,Tricherie,Arranger les faits,Mensonge
6,"6,1138",940,2,Tricherie,Arranger les faits,Mensonge
6,"6,1139",941,2,Tricherie,Arranger les faits,Mensonge
6,"6,12",942,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,121",943,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,1211",944,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,1212",945,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,1213",946,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,1214",947,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,122",948,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,1221",949,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,1222",950,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,123",951,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,1231",952,2,Tricherie,Arranger les faits,Fausse attribution
6,"6,13",953,2,Tricherie,Arranger les faits,Attention sélective
6,"6,131",954,2,Tricherie,Arranger les faits,Attention sélective
6,"6,1311",955,2,Tricherie,Arranger les faits,Attention sélective
6,"6,13111",956,2,Tricherie,Arranger les faits,Attention sélective
6,"6,131111",957,2,Tricherie,Arranger les faits,Attention sélective
6,"6,13113",958,2,Tricherie,Arranger les faits,Attention sélective
6,"6,131131",959,2,Tricherie,Arranger les faits,Attention sélective
6,"6,131132",960,2,Tricherie,Arranger les faits,Attention sélective
6,"6,13114",961,2,Tricherie,Arranger les faits,Attention sélective
6,"6,1312",962,2,Tricherie,Arranger les faits,Attention sélective
6,"6,13121",963,2,Tricherie,Arranger les faits,Attention sélective
6,"6,13122",964,2,Tricherie,Arranger les faits,Attention sélective
6,"6,13123",965,2,Tricherie,Arranger les faits,Attention sélective
6,"6,13124",966,2,Tricherie,Arranger les faits,Attention sélective
6,"6,1313",967,2,Tricherie,Arranger les faits,Attention sélective
6,"6,13131",968,2,Tricherie,Arranger les faits,Attention sélective
6,"6,13132",969,2,Tricherie,Arranger les faits,Attention sélective
6,"6,1314",970,2,Tricherie,Arranger les faits,Attention sélective
6,"6,132",971,2,Tricherie,Arranger les faits,Attention sélective
6,"6,133",972,2,Tricherie,Arranger les faits,Attention sélective
6,"6,2",973,2,Tricherie,Changement de cap,
6,"6,21",974,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,211",975,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,2111",976,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,21111",977,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,211111",978,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,21112",979,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,2112",980,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,2113",981,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,2114",982,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,2115",983,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,212",984,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,2121",985,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,2122",986,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,213",987,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,2131",988,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,214",989,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,2141",990,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,215",991,2,Tricherie,Changement de cap,Exigence renforcée
6,"6,22",992,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,221",993,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2211",994,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,22111",995,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2212",996,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,222",997,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2221",998,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2222",999,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2223",1000,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,223",1407,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,224",1001,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2241",1002,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2242",1003,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,225",1004,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2251",1005,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2252",1006,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2253",1007,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,226",1008,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2261",1009,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,2262",1010,2,Tricherie,Changement de cap,Beurre et argent du beurre
6,"6,23",1011,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,231",1012,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,232",1013,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,2321",1014,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,233",1015,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,2331",1016,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,2332",1017,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,2333",1018,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,2334",1019,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,234",1020,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,2341",1021,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,235",1022,2,Tricherie,Changement de cap,Exigence relâchée
6,"6,3",1023,2,Tricherie,Pensée biaisée,
6,"6,31",1024,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311",1025,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111",1026,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31111",1027,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311111",1028,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111111",1029,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111112",1030,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111113",1031,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311112",1032,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311113",1033,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111131",1034,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111132",1035,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311114",1036,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311115",1037,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31112",1038,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311121",1039,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111211",1040,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31112111",1041,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31112112",1042,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111212",1043,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31112121",1044,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311121211",1045,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111213",1046,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111214",1047,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311122",1048,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111221",1049,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31112211",1050,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31112212",1051,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31112213",1052,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111224",1053,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111225",1054,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31112251",1055,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111226",1056,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31113",1057,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311131",1058,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311132",1059,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311133",1060,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311134",1061,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311135",1062,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3111351",1063,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311136",1064,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3112",1065,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31121",1066,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311211",1067,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311212",1068,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311213",1069,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311214",1070,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311215",1071,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311216",1072,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3112161",1073,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311217",1074,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31122",1075,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311221",1076,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311222",1077,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311223",1078,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311224",1079,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311225",1080,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311226",1081,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311227",1082,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31123",1083,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311231",1084,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311232",1085,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311233",1086,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311234",1087,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,311235",1088,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3112351",1089,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312",1090,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121",1091,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31211",1092,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312111",1093,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121111",1094,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121112",1095,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121113",1096,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31211131",1097,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312112",1098,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121121",1099,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31211211",1100,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31211212",1101,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121122",1102,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121123",1103,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31212",1104,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312121",1105,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121211",1106,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121212",1107,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121213",1108,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312122",1109,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121221",1110,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121222",1111,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121223",1112,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121224",1113,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312123",1114,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121231",1115,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121232",1116,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121233",1117,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3121234",1118,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122",1119,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31221",1120,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312211",1121,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312212",1122,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312213",1123,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312214",1124,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312215",1125,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31222",1126,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312221",1127,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312222",1128,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312223",1129,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122231",1130,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122232",1131,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122233",1132,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312224",1133,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122241",1134,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122242",1135,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122243",1136,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312225",1137,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31223",1138,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312231",1139,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122311",1140,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122312",1141,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312232",1142,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312233",1143,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312234",1144,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3122341",1145,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123",1146,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31231",1147,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312311",1148,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123111",1149,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123112",1150,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123113",1151,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123114",1152,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312312",1153,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123121",1154,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123122",1155,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123123",1156,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31231231",1157,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312313",1158,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123131",1159,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123132",1160,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123133",1161,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123134",1162,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312314",1163,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31232",1164,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312321",1165,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123211",1166,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123212",1167,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123213",1168,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312322",1169,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123221",1170,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,3123222",1171,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,312323",1172,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,31233",1173,2,Tricherie,Pensée biaisée,Biais naturels
6,"6,32",1174,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321",1175,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3211",1176,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32111",1177,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321111",1178,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321112",1179,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321113",1180,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32112",1181,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32113",1182,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32114",1183,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3212",1184,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32121",1185,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321211",1186,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321212",1187,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32122",1188,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321221",1189,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321222",1190,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32123",1191,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321231",1192,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,3213",1193,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32131",1194,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,321311",1195,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32132",1196,2,Tricherie,Pensée biaisée,Biais culturels
6,"6,32133",1197,2,Tricherie,Pensée biaisée,Biais culturels
